,Date,Dernier,Ouv.,Plus Haut,Plus Bas,bid,ask,bid_rate,ask_rate,bid_rate_local,ask_rate_local,bid_rate_foreign,ask_rate_foreign
41,2000-02-29,3.385,3.3,3.445,3.25,3.25,3.445,6.75,7.0,6.75,7.0,0.1,0.25
42,2000-03-01,3.375,3.28,3.455,3.25,3.25,3.455,6.75,7.0,6.75,7.0,0.1,0.25
43,2000-03-02,3.31,3.25,3.42,3.2,3.2,3.42,6.75,7.0,6.75,7.0,0.1,0.25
44,2000-03-03,3.27,3.12,3.35,3.12,3.12,3.35,6.75,7.0,6.75,7.0,0.1,0.25
45,2000-03-06,3.28,3.22,3.33,3.18,3.18,3.33,6.75,7.0,6.75,7.0,0.1,0.25
46,2000-03-07,3.31,3.24,3.33,3.19,3.19,3.33,6.75,7.0,6.75,7.0,0.1,0.25
47,2000-03-08,3.37,3.18,3.4,3.18,3.18,3.4,6.75,7.0,6.75,7.0,0.1,0.25
48,2000-03-09,3.45,3.33,3.54,3.25,3.25,3.54,6.75,7.0,6.75,7.0,0.1,0.25
49,2000-03-10,3.48,3.35,3.57,3.22,3.22,3.57,6.75,7.0,6.75,7.0,0.1,0.25
50,2000-03-13,3.45,3.47,3.6,3.35,3.35,3.6,6.75,7.0,6.75,7.0,0.1,0.25
51,2000-03-14,3.55,3.43,3.57,3.38,3.38,3.57,6.75,7.0,6.75,7.0,0.1,0.25
52,2000-03-15,3.48,3.4,3.55,3.27,3.27,3.55,6.75,7.0,6.75,7.0,0.1,0.25
53,2000-03-16,3.49,3.44,3.52,3.37,3.37,3.52,6.75,7.0,6.75,7.0,0.1,0.25
54,2000-03-17,3.505,3.4,3.505,3.3,3.3,3.505,6.75,7.0,6.75,7.0,0.1,0.25
55,2000-03-20,3.53,3.42,3.53,3.23,3.23,3.53,6.75,7.0,6.75,7.0,0.1,0.25
56,2000-03-21,3.47,3.41,3.54,3.37,3.37,3.54,6.75,7.0,6.75,7.0,0.1,0.25
57,2000-03-22,3.72,3.44,3.79,3.37,3.37,3.79,6.75,7.0,6.75,7.0,0.1,0.25
58,2000-03-23,3.57,3.43,3.72,3.43,3.43,3.72,6.75,7.0,6.75,7.0,0.1,0.25
59,2000-03-24,3.58,3.53,3.7,3.4,3.4,3.7,6.75,7.0,6.75,7.0,0.1,0.25
60,2000-03-27,3.58,3.52,3.62,3.4,3.4,3.62,6.75,7.0,6.75,7.0,0.1,0.25
61,2000-03-28,3.59,3.43,3.66,3.4,3.4,3.66,6.75,7.0,6.75,7.0,0.1,0.25
62,2000-03-29,3.58,3.53,3.67,3.45,3.45,3.67,6.75,7.0,6.75,7.0,0.1,0.25
63,2000-03-30,3.8,3.56,4.12,3.5,3.5,4.12,6.75,7.0,6.75,7.0,0.1,0.25
64,2000-03-31,3.61,3.57,3.78,3.45,3.45,3.78,6.75,7.0,6.75,7.0,0.1,0.25
65,2000-04-03,3.58,3.56,3.61,3.5,3.5,3.61,6.75,7.0,6.75,7.0,0.1,0.25
66,2000-04-04,3.57,3.57,3.63,3.32,3.32,3.63,6.75,7.0,6.75,7.0,0.1,0.25
67,2000-04-05,3.58,3.57,3.63,3.46,3.46,3.63,6.75,7.0,6.75,7.0,0.1,0.25
68,2000-04-06,3.57,3.57,3.63,3.32,3.32,3.63,6.75,7.0,6.75,7.0,0.1,0.25
69,2000-04-07,3.575,3.56,3.605,3.49,3.49,3.605,6.75,7.0,6.75,7.0,0.1,0.25
70,2000-04-10,3.585,3.5,3.615,3.5,3.5,3.615,6.75,7.0,6.75,7.0,0.1,0.25
71,2000-04-11,3.65,3.57,3.7,3.53,3.53,3.7,6.75,7.0,6.75,7.0,0.1,0.25
72,2000-04-12,3.685,3.56,3.795,3.5,3.5,3.795,6.75,7.0,6.75,7.0,0.1,0.25
73,2000-04-13,3.65,3.7,3.75,3.48,3.48,3.75,6.75,7.0,6.75,7.0,0.1,0.25
74,2000-04-14,3.59,3.61,3.69,3.51,3.51,3.69,6.75,7.0,6.75,7.0,0.1,0.25
75,2000-04-17,3.73,3.5,3.74,3.5,3.5,3.74,6.75,7.0,6.75,7.0,0.1,0.25
76,2000-04-18,3.73,3.56,3.9,3.45,3.45,3.9,6.75,7.0,6.75,7.0,0.1,0.25
77,2000-04-19,3.72,3.62,4.01,3.6,3.6,4.01,6.75,7.0,6.75,7.0,0.1,0.25
78,2000-04-20,3.69,3.73,3.84,3.5,3.5,3.84,6.75,7.0,6.75,7.0,0.1,0.25
79,2000-04-21,3.77,3.67,3.77,3.67,3.67,3.77,6.75,7.0,6.75,7.0,0.1,0.25
80,2000-04-24,3.77,3.72,3.77,3.72,3.72,3.77,6.75,7.0,6.75,7.0,0.1,0.25
81,2000-04-25,3.8,3.66,3.88,3.62,3.62,3.88,6.75,7.0,6.75,7.0,0.1,0.25
82,2000-04-26,3.8,3.68,3.96,3.68,3.68,3.96,6.75,7.0,6.75,7.0,0.1,0.25
83,2000-04-27,3.78,3.75,3.89,3.7,3.7,3.89,6.75,7.0,6.75,7.0,0.1,0.25
84,2000-04-28,3.88,3.68,3.95,3.6,3.6,3.95,6.75,7.0,6.75,7.0,0.1,0.25
85,2000-05-01,3.88,3.83,3.88,3.83,3.83,3.88,6.75,7.0,6.75,7.0,0.1,0.25
86,2000-05-02,3.89,3.81,3.95,3.71,3.71,3.95,6.75,7.0,6.75,7.0,0.1,0.25
87,2000-05-03,3.87,3.85,3.96,3.78,3.78,3.96,6.75,7.0,6.75,7.0,0.1,0.25
88,2000-05-04,3.95,3.87,4.05,3.8,3.8,4.05,6.75,7.0,6.75,7.0,0.1,0.25
89,2000-05-05,3.92,3.94,4.08,3.84,3.84,4.08,6.75,7.0,6.75,7.0,0.1,0.25
90,2000-05-08,3.99,3.93,4.05,3.87,3.87,4.05,6.75,7.0,6.75,7.0,0.1,0.25
91,2000-05-09,3.99,3.96,4.02,3.89,3.89,4.02,6.75,7.0,6.75,7.0,0.1,0.25
92,2000-05-10,3.98,3.93,4.0,3.85,3.85,4.0,6.75,7.0,6.75,7.0,0.1,0.25
93,2000-05-11,3.88,3.88,3.98,3.75,3.75,3.98,6.75,7.0,6.75,7.0,0.1,0.25
94,2000-05-12,3.91,3.81,3.98,3.77,3.77,3.98,6.75,7.0,6.75,7.0,0.1,0.25
95,2000-05-15,3.94,3.84,4.01,3.82,3.82,4.01,6.75,7.0,6.75,7.0,0.1,0.25
96,2000-05-16,3.97,3.85,4.05,3.81,3.81,4.05,6.75,7.0,6.75,7.0,0.1,0.25
97,2000-05-17,4.04,3.97,4.15,3.87,3.87,4.15,6.75,7.0,6.75,7.0,0.1,0.25
98,2000-05-18,3.895,4.0,4.095,3.79,3.79,4.095,6.75,7.0,6.75,7.0,0.1,0.25
99,2000-05-19,3.78,3.93,4.07,3.55,3.55,4.07,6.75,7.0,6.75,7.0,0.1,0.25
100,2000-05-22,3.17,3.75,4.0,2.98,2.98,4.0,6.75,7.0,6.75,7.0,0.1,0.25
101,2000-05-23,4.08,3.87,4.1,3.75,3.75,4.1,6.75,7.0,6.75,7.0,0.1,0.25
102,2000-05-24,4.05,4.0,4.1,3.93,3.93,4.1,6.75,7.0,6.75,7.0,0.1,0.25
103,2000-05-25,4.01,3.96,4.08,3.86,3.86,4.08,6.75,7.0,6.75,7.0,0.1,0.25
104,2000-05-26,4.025,3.9,4.025,3.75,3.75,4.025,6.75,7.0,6.75,7.0,0.1,0.25
105,2000-05-29,4.05,3.9,4.06,3.68,3.68,4.06,6.75,7.0,6.75,7.0,0.1,0.25
106,2000-05-30,4.13,3.93,4.17,3.93,3.93,4.17,6.75,7.0,6.75,7.0,0.1,0.25
107,2000-05-31,4.09,4.0,4.19,3.96,3.96,4.19,6.75,7.0,6.75,7.0,0.1,0.25
108,2000-06-01,4.09,4.06,4.18,4.0,4.0,4.18,6.75,7.0,6.75,7.0,0.1,0.25
109,2000-06-02,4.04,4.12,4.19,4.0,4.0,4.19,6.75,7.0,6.75,7.0,0.1,0.25
110,2000-06-05,4.15,4.06,4.17,4.03,4.03,4.17,6.75,7.0,6.75,7.0,0.1,0.25
111,2000-06-06,4.075,4.06,4.175,4.02,4.02,4.175,6.75,7.0,6.75,7.0,0.1,0.25
112,2000-06-07,4.05,4.05,4.13,3.82,3.82,4.13,6.75,7.0,6.75,7.0,0.1,0.25
113,2000-06-08,4.31,4.0,4.34,3.95,3.95,4.34,6.75,7.0,6.75,7.0,0.1,0.25
114,2000-06-09,4.3,4.18,4.36,4.02,4.02,4.36,6.75,7.0,6.75,7.0,0.1,0.25
115,2000-06-12,4.36,4.26,4.4,4.11,4.11,4.4,6.75,7.0,6.75,7.0,0.1,0.25
116,2000-06-13,4.32,4.28,4.4,4.21,4.21,4.4,6.75,7.0,6.75,7.0,0.1,0.25
117,2000-06-14,4.3,4.27,4.37,4.2,4.2,4.37,6.75,7.0,6.75,7.0,0.1,0.25
118,2000-06-15,4.26,4.18,4.33,3.95,3.95,4.33,6.75,7.0,6.75,7.0,0.1,0.25
119,2000-06-16,4.23,4.21,4.27,4.12,4.12,4.27,6.75,7.0,6.75,7.0,0.1,0.25
120,2000-06-19,4.19,4.2,4.23,4.12,4.12,4.23,6.75,7.0,6.75,7.0,0.1,0.25
121,2000-06-20,4.16,4.17,4.28,4.0,4.0,4.28,6.75,7.0,6.75,7.0,0.1,0.25
122,2000-06-21,4.28,4.12,4.48,4.12,4.12,4.48,6.75,7.0,6.75,7.0,0.1,0.25
123,2000-06-22,4.15,4.25,4.33,3.75,3.75,4.33,6.75,7.0,6.75,7.0,0.1,0.25
124,2000-06-23,4.375,4.18,4.425,4.09,4.09,4.425,6.75,7.0,6.75,7.0,0.1,0.25
125,2000-06-26,4.315,4.25,4.475,4.24,4.24,4.475,6.75,7.0,6.75,7.0,0.1,0.25
126,2000-06-27,4.37,4.34,4.48,4.25,4.25,4.48,6.75,7.0,6.75,7.0,0.1,0.25
127,2000-06-28,4.34,4.3,4.43,4.25,4.25,4.43,6.75,7.0,6.75,7.0,0.1,0.25
128,2000-06-29,4.45,4.5,4.55,4.25,4.25,4.55,6.75,7.0,6.75,7.0,0.1,0.25
129,2000-06-30,4.32,4.3,4.38,4.23,4.23,4.38,6.75,7.0,6.75,7.0,0.1,0.25
130,2000-07-03,4.225,4.25,4.545,4.18,4.18,4.545,6.75,7.0,6.75,7.0,0.1,0.25
131,2000-07-04,4.285,4.23,4.335,4.2,4.2,4.335,6.75,7.0,6.75,7.0,0.1,0.25
132,2000-07-05,4.325,4.29,4.425,4.23,4.23,4.425,6.75,7.0,6.75,7.0,0.1,0.25
133,2000-07-06,4.3,4.25,4.37,4.18,4.18,4.37,6.75,7.0,6.75,7.0,0.1,0.25
134,2000-07-07,4.3,4.28,4.34,4.22,4.22,4.34,6.75,7.0,6.75,7.0,0.1,0.25
135,2000-07-10,4.32,4.29,4.36,4.21,4.21,4.36,6.75,7.0,6.75,7.0,0.1,0.25
136,2000-07-11,4.295,4.28,4.315,4.2,4.2,4.315,6.75,7.0,6.75,7.0,0.1,0.25
137,2000-07-12,4.27,4.28,4.34,4.2,4.2,4.34,6.75,7.0,6.75,7.0,0.1,0.25
138,2000-07-13,4.26,4.27,4.33,4.21,4.21,4.33,6.75,7.0,6.75,7.0,0.1,0.25
139,2000-07-14,4.29,4.26,4.34,4.13,4.13,4.34,6.75,7.0,6.75,7.0,0.1,0.25
140,2000-07-17,4.285,4.25,4.325,4.18,4.18,4.325,6.75,7.0,6.75,7.0,0.1,0.25
141,2000-07-18,4.29,4.27,4.34,4.22,4.22,4.34,6.75,7.0,6.75,7.0,0.1,0.25
142,2000-07-19,4.335,4.25,4.365,4.24,4.24,4.365,6.75,7.0,6.75,7.0,0.1,0.25
143,2000-07-20,4.075,4.29,4.375,3.9,3.9,4.375,6.75,7.0,6.75,7.0,0.1,0.25
144,2000-07-21,4.34,4.28,4.37,4.12,4.12,4.37,6.75,7.0,6.75,7.0,0.1,0.25
145,2000-07-24,4.35,4.29,4.39,4.25,4.25,4.39,6.75,7.0,6.75,7.0,0.1,0.25
146,2000-07-25,4.31,4.3,4.36,4.23,4.23,4.36,6.75,7.0,6.75,7.0,0.1,0.25
147,2000-07-26,4.29,4.28,4.34,4.22,4.22,4.34,6.75,7.0,6.75,7.0,0.1,0.25
148,2000-07-27,4.315,4.27,4.345,4.23,4.23,4.345,6.75,7.0,6.75,7.0,0.1,0.25
149,2000-07-28,4.45,4.28,4.51,4.25,4.25,4.51,6.75,7.0,6.75,7.0,0.1,0.25
150,2000-07-31,4.37,4.34,4.46,4.2,4.2,4.46,6.75,7.0,6.75,7.0,0.1,0.25
151,2000-08-01,4.27,4.28,4.36,4.18,4.18,4.36,6.75,7.0,6.75,7.0,0.1,0.25
152,2000-08-02,4.32,4.25,4.35,4.23,4.23,4.35,6.75,7.0,6.75,7.0,0.1,0.25
153,2000-08-03,4.3,4.28,4.35,4.21,4.21,4.35,6.75,7.0,6.75,7.0,0.1,0.25
154,2000-08-04,4.31,4.21,4.35,4.21,4.21,4.35,6.75,7.0,6.75,7.0,0.1,0.25
155,2000-08-07,4.31,4.25,4.37,4.24,4.24,4.37,6.75,7.0,6.75,7.0,0.1,0.25
156,2000-08-08,4.31,4.27,4.33,4.24,4.24,4.33,6.75,7.0,6.75,7.0,0.1,0.25
157,2000-08-09,4.3,4.28,4.42,4.23,4.23,4.42,6.75,7.0,6.75,7.0,0.1,0.25
158,2000-08-10,4.3,4.25,4.35,4.24,4.24,4.35,6.75,7.0,6.75,7.0,0.1,0.25
159,2000-08-11,4.35,4.26,4.39,4.23,4.23,4.39,6.75,7.0,6.75,7.0,0.1,0.25
160,2000-08-14,4.37,4.28,4.38,4.27,4.27,4.38,6.75,7.0,6.75,7.0,0.1,0.25
161,2000-08-15,4.38,4.32,4.4,4.28,4.28,4.4,6.75,7.0,6.75,7.0,0.1,0.25
162,2000-08-16,4.36,4.33,4.42,4.25,4.25,4.42,6.75,7.0,6.75,7.0,0.1,0.25
163,2000-08-17,4.4,4.32,4.4,4.23,4.23,4.4,6.75,7.0,6.75,7.0,0.1,0.25
164,2000-08-18,4.2,4.28,4.4,4.15,4.15,4.4,6.75,7.0,6.75,7.0,0.1,0.25
165,2000-08-21,4.27,4.26,4.38,4.15,4.15,4.38,6.75,7.0,6.75,7.0,0.1,0.25
166,2000-08-22,4.37,4.18,4.43,4.18,4.18,4.43,6.75,7.0,6.75,7.0,0.1,0.25
167,2000-08-23,4.505,4.32,4.525,4.25,4.25,4.525,6.75,7.0,6.75,7.0,0.1,0.25
168,2000-08-24,4.62,4.44,4.64,4.37,4.37,4.64,6.75,7.0,6.75,7.0,0.1,0.25
169,2000-08-25,4.69,4.53,4.8,4.4,4.4,4.8,6.75,7.0,6.75,7.0,0.1,0.25
170,2000-08-28,4.72,4.62,4.81,4.53,4.53,4.81,6.75,7.0,6.75,7.0,0.1,0.25
171,2000-08-29,4.66,4.71,4.8,4.61,4.61,4.8,6.75,7.0,6.75,7.0,0.1,0.25
172,2000-08-30,4.79,4.68,4.8,4.62,4.62,4.8,6.75,7.0,6.75,7.0,0.1,0.25
173,2000-08-31,4.61,4.67,4.74,4.45,4.45,4.74,6.75,7.0,6.75,7.0,0.1,0.25
174,2000-09-01,4.57,4.5,4.63,4.5,4.5,4.63,6.75,7.0,6.75,7.0,0.1,0.25
175,2000-09-04,4.61,4.57,4.63,4.35,4.35,4.63,6.75,7.0,6.75,7.0,0.1,0.25
176,2000-09-05,4.57,4.56,4.64,4.44,4.44,4.64,6.75,7.0,6.75,7.0,0.1,0.25
177,2000-09-06,4.62,4.56,4.62,4.5,4.5,4.62,6.75,7.0,6.75,7.0,0.1,0.25
178,2000-09-07,4.61,4.57,4.65,4.52,4.52,4.65,6.75,7.0,6.75,7.0,0.1,0.25
179,2000-09-08,4.61,4.5,4.68,4.5,4.5,4.68,6.75,7.0,6.75,7.0,0.1,0.25
180,2000-09-11,4.6,4.6,4.66,4.53,4.53,4.66,6.75,7.0,6.75,7.0,0.1,0.25
181,2000-09-12,4.59,4.58,4.63,4.5,4.5,4.63,6.75,7.0,6.75,7.0,0.1,0.25
182,2000-09-13,4.56,4.56,4.64,4.48,4.48,4.64,6.75,7.0,6.75,7.0,0.1,0.25
183,2000-09-14,4.49,4.56,4.61,4.42,4.42,4.61,6.75,7.0,6.75,7.0,0.1,0.25
184,2000-09-15,4.51,4.5,4.54,4.41,4.41,4.54,6.75,7.0,6.75,7.0,0.1,0.25
185,2000-09-18,4.54,4.43,4.57,4.43,4.43,4.57,6.75,7.0,6.75,7.0,0.1,0.25
186,2000-09-19,4.51,4.45,4.58,4.45,4.45,4.58,6.75,7.0,6.75,7.0,0.1,0.25
187,2000-09-20,4.535,4.44,4.565,4.43,4.43,4.565,6.75,7.0,6.75,7.0,0.1,0.25
188,2000-09-21,4.25,4.5,4.56,4.0,4.0,4.56,6.75,7.0,6.75,7.0,0.1,0.25
189,2000-09-22,4.63,4.43,4.65,4.25,4.25,4.65,6.75,7.0,6.75,7.0,0.1,0.25
190,2000-09-25,4.68,4.6,4.68,4.45,4.45,4.68,6.75,7.0,6.75,7.0,0.1,0.25
191,2000-09-26,4.7,4.62,4.76,4.5,4.5,4.76,6.75,7.0,6.75,7.0,0.1,0.25
192,2000-09-27,4.66,4.65,4.75,4.56,4.56,4.75,6.75,7.0,6.75,7.0,0.1,0.25
193,2000-09-28,4.71,4.77,4.87,4.62,4.62,4.87,6.75,7.0,6.75,7.0,0.1,0.25
194,2000-09-29,4.7,4.56,4.8,4.56,4.56,4.8,6.75,7.0,6.75,7.0,0.1,0.25
195,2000-10-02,4.69,4.6,4.76,4.6,4.6,4.76,6.75,7.0,6.75,7.0,0.1,0.25
196,2000-10-03,4.67,4.56,4.73,4.56,4.56,4.73,6.75,7.0,6.75,7.0,0.1,0.25
197,2000-10-04,4.68,4.59,4.73,4.58,4.58,4.73,6.75,7.0,6.75,7.0,0.1,0.25
198,2000-10-05,4.78,4.63,4.82,4.58,4.58,4.82,6.75,7.0,6.75,7.0,0.1,0.25
199,2000-10-06,4.76,4.72,4.85,4.7,4.7,4.85,6.75,7.0,6.75,7.0,0.1,0.25
200,2000-10-09,4.77,4.75,5.0,4.68,4.68,5.0,6.75,7.0,6.75,7.0,0.1,0.25
201,2000-10-10,4.76,4.73,4.81,4.1,4.1,4.81,6.75,7.0,6.75,7.0,0.1,0.25
202,2000-10-11,4.765,4.7,4.785,4.68,4.68,4.785,6.75,7.0,6.75,7.0,0.1,0.25
203,2000-10-12,4.72,4.75,4.82,4.65,4.65,4.82,6.75,7.0,6.75,7.0,0.1,0.25
204,2000-10-13,4.685,4.68,4.795,4.61,4.61,4.795,6.75,7.0,6.75,7.0,0.1,0.25
205,2000-10-16,4.74,4.64,4.76,4.63,4.63,4.76,6.75,7.0,6.75,7.0,0.1,0.25
206,2000-10-17,4.72,4.65,4.75,4.64,4.64,4.75,6.75,7.0,6.75,7.0,0.1,0.25
207,2000-10-18,4.585,4.68,4.745,4.37,4.37,4.745,6.75,7.0,6.75,7.0,0.1,0.25
208,2000-10-19,4.66,4.55,4.7,4.49,4.49,4.7,6.75,7.0,6.75,7.0,0.1,0.25
209,2000-10-20,4.71,4.62,4.8,4.5,4.5,4.8,6.75,7.0,6.75,7.0,0.1,0.25
210,2000-10-23,4.8,4.7,4.81,4.65,4.65,4.81,6.75,7.0,6.75,7.0,0.1,0.25
211,2000-10-24,4.83,4.8,4.85,4.54,4.54,4.85,6.75,7.0,6.75,7.0,0.1,0.25
212,2000-10-25,4.84,4.78,4.86,4.71,4.71,4.86,6.75,7.0,6.75,7.0,0.1,0.25
213,2000-10-26,4.85,4.8,4.89,4.75,4.75,4.89,6.75,7.0,6.75,7.0,0.1,0.25
214,2000-10-27,4.87,4.78,4.89,4.75,4.75,4.89,6.75,7.0,6.75,7.0,0.1,0.25
215,2000-10-30,4.82,4.88,5.01,4.5,4.5,5.01,6.75,7.0,6.75,7.0,0.1,0.25
216,2000-10-31,4.83,4.83,4.95,4.75,4.75,4.95,6.75,7.0,6.75,7.0,0.1,0.25
217,2000-11-01,4.87,4.84,4.87,4.76,4.76,4.87,6.75,7.0,6.75,7.0,0.1,0.25
218,2000-11-02,4.84,4.83,4.9,4.76,4.76,4.9,6.75,7.0,6.75,7.0,0.1,0.25
219,2000-11-03,4.85,4.83,4.87,4.76,4.76,4.87,6.75,7.0,6.75,7.0,0.1,0.25
220,2000-11-06,4.855,4.8,4.855,4.75,4.75,4.855,6.75,7.0,6.75,7.0,0.1,0.25
221,2000-11-07,4.83,4.82,4.87,4.75,4.75,4.87,6.75,7.0,6.75,7.0,0.1,0.25
222,2000-11-08,4.81,4.8,4.86,4.73,4.73,4.86,6.75,7.0,6.75,7.0,0.1,0.25
223,2000-11-09,4.795,4.8,4.845,4.73,4.73,4.845,6.75,7.0,6.75,7.0,0.1,0.25
224,2000-11-10,4.805,4.78,4.825,4.54,4.54,4.825,6.75,7.0,6.75,7.0,0.1,0.25
225,2000-11-13,4.75,4.77,4.85,4.7,4.7,4.85,6.75,7.0,6.75,7.0,0.1,0.25
226,2000-11-14,4.8,4.78,4.83,4.69,4.69,4.83,6.75,7.0,6.75,7.0,0.1,0.25
227,2000-11-15,4.78,4.75,4.83,4.68,4.68,4.83,6.75,7.0,6.75,7.0,0.1,0.25
228,2000-11-16,4.78,4.71,4.82,4.69,4.69,4.82,6.75,7.0,6.75,7.0,0.1,0.25
229,2000-11-17,4.755,4.73,4.765,4.65,4.65,4.765,6.75,7.0,6.75,7.0,0.1,0.25
230,2000-11-20,4.8,4.7,4.91,4.67,4.67,4.91,6.75,7.0,6.75,7.0,0.1,0.25
231,2000-11-21,4.8,4.8,4.94,4.71,4.71,4.94,6.75,7.0,6.75,7.0,0.1,0.25
232,2000-11-22,4.79,4.78,4.84,4.7,4.7,4.84,6.75,7.0,6.75,7.0,0.1,0.25
233,2000-11-23,4.8,4.75,4.85,4.7,4.7,4.85,6.75,7.0,6.75,7.0,0.1,0.25
234,2000-11-24,4.84,4.76,4.86,4.73,4.73,4.86,6.75,7.0,6.75,7.0,0.1,0.25
235,2000-11-27,4.84,4.78,4.85,4.73,4.73,4.85,6.75,7.0,6.75,7.0,0.1,0.25
236,2000-11-28,4.845,4.8,4.865,4.75,4.75,4.865,6.75,7.0,6.75,7.0,0.1,0.25
237,2000-11-29,4.93,4.88,4.95,4.79,4.79,4.95,6.75,7.0,6.75,7.0,0.1,0.25
238,2000-11-30,4.83,4.78,4.87,4.75,4.75,4.87,6.75,7.0,6.75,7.0,0.1,0.25
239,2000-12-01,4.8,4.8,4.86,4.75,4.75,4.86,6.75,7.0,6.75,7.0,0.1,0.25
240,2000-12-04,4.82,4.75,4.88,4.71,4.71,4.88,6.75,7.0,6.75,7.0,0.1,0.25
241,2000-12-05,4.745,4.75,4.825,4.7,4.7,4.825,6.75,7.0,6.75,7.0,0.1,0.25
242,2000-12-06,4.77,4.73,4.81,4.68,4.68,4.81,6.75,7.0,6.75,7.0,0.1,0.25
243,2000-12-07,4.81,4.72,4.83,4.68,4.68,4.83,6.75,7.0,6.75,7.0,0.1,0.25
244,2000-12-08,4.8,4.76,4.84,4.66,4.66,4.84,6.75,7.0,6.75,7.0,0.1,0.25
245,2000-12-11,4.825,4.77,4.825,4.73,4.73,4.825,6.75,7.0,6.75,7.0,0.1,0.25
246,2000-12-12,4.785,4.77,4.865,4.73,4.73,4.865,6.75,7.0,6.75,7.0,0.1,0.25
247,2000-12-13,4.805,4.75,4.815,4.7,4.7,4.815,6.75,7.0,6.75,7.0,0.1,0.25
248,2000-12-14,4.77,4.74,4.8,4.7,4.7,4.8,6.75,7.0,6.75,7.0,0.1,0.25
249,2000-12-15,4.78,4.73,4.82,4.69,4.69,4.82,6.75,7.0,6.75,7.0,0.1,0.25
250,2000-12-18,4.78,4.73,4.84,4.69,4.69,4.84,6.75,7.0,6.75,7.0,0.1,0.25
251,2000-12-19,4.795,4.72,4.795,4.68,4.68,4.795,6.75,7.0,6.75,7.0,0.1,0.25
252,2000-12-20,4.8,4.74,4.8,4.62,4.62,4.8,6.75,7.0,6.75,7.0,0.1,0.25
253,2000-12-21,4.75,4.7,4.79,4.6,4.6,4.79,6.75,7.0,6.75,7.0,0.1,0.25
254,2000-12-22,4.83,4.71,5.0,4.69,4.69,5.0,6.75,7.0,6.75,7.0,0.1,0.25
255,2000-12-26,4.8,4.69,4.8,4.69,4.69,4.8,6.75,7.0,6.75,7.0,0.1,0.25
256,2000-12-27,4.88,4.75,4.93,4.72,4.72,4.93,6.75,7.0,6.75,7.0,0.1,0.25
257,2000-12-28,5.2,4.75,5.5,4.75,4.75,5.5,6.75,7.0,6.75,7.0,0.1,0.25
258,2000-12-29,4.83,4.75,4.93,4.68,4.68,4.93,6.75,7.0,6.75,7.0,0.1,0.25
259,2001-01-02,4.79,4.75,4.88,4.71,4.71,4.88,6.75,7.0,6.75,7.0,0.1,0.25
260,2001-01-03,4.8,4.79,4.84,4.73,4.73,4.84,6.75,7.0,6.75,7.0,0.1,0.25
261,2001-01-04,4.79,4.72,4.83,4.7,4.7,4.83,6.75,7.0,6.75,7.0,0.1,0.25
262,2001-01-05,4.76,4.74,4.79,4.65,4.65,4.79,6.75,7.0,6.75,7.0,0.1,0.25
263,2001-01-08,4.745,4.68,4.795,4.63,4.63,4.795,6.75,7.0,6.75,7.0,0.1,0.25
264,2001-01-09,4.72,4.7,4.83,4.66,4.66,4.83,6.75,7.0,6.75,7.0,0.1,0.25
265,2001-01-10,4.79,4.72,4.9,4.65,4.65,4.9,6.75,7.0,6.75,7.0,0.1,0.25
266,2001-01-11,4.795,4.75,4.855,4.72,4.72,4.855,6.75,7.0,6.75,7.0,0.1,0.25
267,2001-01-12,4.805,4.75,4.825,4.72,4.72,4.825,6.75,7.0,6.75,7.0,0.1,0.25
268,2001-01-15,4.795,4.75,4.855,4.72,4.72,4.855,6.75,7.0,6.75,7.0,0.1,0.25
269,2001-01-16,4.815,4.76,4.835,4.7,4.7,4.835,6.75,7.0,6.75,7.0,0.1,0.25
270,2001-01-17,4.78,4.75,4.85,4.67,4.67,4.85,6.75,7.0,6.75,7.0,0.1,0.25
271,2001-01-18,4.73,4.73,4.82,4.67,4.67,4.82,6.75,7.0,6.75,7.0,0.1,0.25
272,2001-01-19,4.68,4.71,4.8,4.46,4.46,4.8,6.75,7.0,6.75,7.0,0.1,0.25
273,2001-01-22,4.62,4.7,4.76,4.4,4.4,4.76,6.75,7.0,6.75,7.0,0.1,0.25
274,2001-01-23,4.775,4.68,4.785,4.5,4.5,4.785,6.75,7.0,6.75,7.0,0.1,0.25
275,2001-01-24,4.78,4.75,4.84,4.62,4.62,4.84,6.75,7.0,6.75,7.0,0.1,0.25
276,2001-01-25,4.76,4.75,4.79,4.68,4.68,4.79,6.75,7.0,6.75,7.0,0.1,0.25
277,2001-01-26,4.78,4.7,4.79,4.68,4.68,4.79,6.75,7.0,6.75,7.0,0.1,0.25
278,2001-01-29,4.77,4.71,4.83,4.7,4.7,4.83,6.75,7.0,6.75,7.0,0.1,0.25
279,2001-01-30,4.87,4.75,4.93,4.7,4.7,4.93,6.75,7.0,6.75,7.0,0.1,0.25
280,2001-01-31,4.78,4.75,4.83,4.67,4.67,4.83,6.75,7.0,6.75,7.0,0.1,0.25
281,2001-02-01,4.785,4.68,4.785,4.65,4.65,4.785,6.75,7.0,6.75,7.0,0.1,0.25
282,2001-02-02,4.75,4.7,4.82,4.67,4.67,4.82,6.75,7.0,6.75,7.0,0.1,0.25
283,2001-02-05,4.74,4.7,4.8,4.67,4.67,4.8,6.75,7.0,6.75,7.0,0.1,0.25
284,2001-02-06,4.775,4.72,4.805,4.67,4.67,4.805,6.75,7.0,6.75,7.0,0.1,0.25
